transaction_id,merchant_id,customer_id,business_category,currency_code,reference_token,gross_amount,fee_amount,net_amount,transaction_status,tax_amount,calculated_net,final_status,fee_percentage,currency_region,commerce_type,net_amount_mismatch_flag,fee_exceeds_amount_flag,dbt_loaded_at
A432434,B693525,C145186,SUBSCRIPTION,EUR,REF-55469390,9.83,0.05,9.78,Settled,0.98,9.78,Completed,0.51,Europe,Digital Commerce,false,false,2026-02-25 17:55:51.437438 UTC
A654864,B608092,C337399,SUBSCRIPTION,EUR,REF-55602790,14.06,0.08,13.93,Settled,1.41,13.98,Completed,0.57,Europe,Digital Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A325166,B612045,C551313,SUBSCRIPTION,EUR,REF-90144075,17.62,0.34,17.28,Settled,1.76,17.28,Completed,1.93,Europe,Digital Commerce,false,false,2026-02-25 17:55:51.437438 UTC
A598639,B466319,C474795,WHOLESALE,EUR,REF-11487831,1,0,0.95,Settled,0.1,1,Completed,0,Europe,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A753385,B636348,C628685,WHOLESALE,EUR,REF-32229938,24.75,0.16,24.52,Settled,2.48,24.59,Completed,0.65,Europe,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A071346,B760464,C701168,WHOLESALE,EUR,REF-70972461,3.49,0.2,3.29,Settled,0.35,3.29,Completed,5.73,Europe,Physical Commerce,false,false,2026-02-25 17:55:51.437438 UTC
A567419,B243799,C565422,WHOLESALE,EUR,REF-50154992,9.28,0.22,9.06,Settled,0.93,9.06,Completed,2.37,Europe,Physical Commerce,false,false,2026-02-25 17:55:51.437438 UTC
A908499,B101848,C963708,WHOLESALE,EUR,REF-81813709,13.09,0.25,12.91,Settled,1.31,12.84,Completed,1.91,Europe,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A904034,B840775,C207493,WHOLESALE,EUR,REF-90674685,7.88,0.25,7.62,Settled,0.79,7.63,Completed,3.17,Europe,Physical Commerce,false,false,2026-02-25 17:55:51.437438 UTC
A823312,B634292,C544020,WHOLESALE,EUR,REF-05280297,17.4,0.26,17.21,Settled,1.74,17.14,Completed,1.49,Europe,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A268448,B782439,C490639,WHOLESALE,EUR,REF-13231035,15.68,0.28,15.37,Settled,1.57,15.4,Completed,1.79,Europe,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A200284,B378810,C980094,WHOLESALE,EUR,REF-76904495,14.17,0.38,13.82,Settled,1.42,13.79,Completed,2.68,Europe,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A196940,B024163,C903573,WHOLESALE,EUR,REF-87244416,3.64,0.5,3.2,Settled,0.36,3.14,Completed,13.74,Europe,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A043688,B586069,C316659,WHOLESALE,EUR,REF-59773981,11.22,0.53,10.72,Settled,1.12,10.69,Completed,4.72,Europe,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A293103,B648586,C360836,WHOLESALE,EUR,REF-46735603,37.75,0.96,36.78,Settled,3.78,36.79,Completed,2.54,Europe,Physical Commerce,false,false,2026-02-25 17:55:51.437438 UTC
A076346,B350687,C653578,B2B,EUR,REF-32750503,11.33,0,11.29,Settled,1.13,11.33,Completed,0,Europe,Business Services,true,false,2026-02-25 17:55:51.437438 UTC
A655668,B683190,C188445,B2B,EUR,REF-74667035,7.38,0,7.37,Settled,0.74,7.38,Completed,0,Europe,Business Services,false,false,2026-02-25 17:55:51.437438 UTC
A348527,B336038,C909052,B2B,EUR,REF-36813198,2.78,0,2.76,Settled,0.28,2.78,Completed,0,Europe,Business Services,true,false,2026-02-25 17:55:51.437438 UTC
A182944,B953325,C004037,B2B,EUR,REF-57823194,9.07,0,9.02,Settled,0.91,9.07,Completed,0,Europe,Business Services,true,false,2026-02-25 17:55:51.437438 UTC
A994617,B206637,C982071,B2B,EUR,REF-02565444,9.85,0.26,9.6,Settled,0.98,9.59,Completed,2.64,Europe,Business Services,false,false,2026-02-25 17:55:51.437438 UTC
A235432,B736389,C375254,B2B,EUR,REF-46706249,14.67,0.39,14.3,Settled,1.47,14.28,Completed,2.66,Europe,Business Services,true,false,2026-02-25 17:55:51.437438 UTC
A858411,B297637,C497857,B2B,EUR,REF-45982126,12.78,0.45,12.35,Settled,1.28,12.33,Completed,3.52,Europe,Business Services,true,false,2026-02-25 17:55:51.437438 UTC
A519040,B330208,C441634,MARKETPLACE,EUR,REF-93000223,19.65,0,19.61,Settled,1.96,19.65,Completed,0,Europe,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A176280,B414461,C842842,MARKETPLACE,EUR,REF-84584920,12.63,0,12.620000000000001,Settled,1.26,12.63,Completed,0,Europe,Physical Commerce,false,false,2026-02-25 17:55:51.437438 UTC
A131202,B067699,C811046,MARKETPLACE,EUR,REF-43163330,5.5,0,5.39,Settled,0.55,5.5,Completed,0,Europe,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A082638,B136990,C530302,MARKETPLACE,EUR,REF-55486089,1.55,0,1.54,Settled,0.16,1.55,Completed,0,Europe,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A228443,B474875,C424341,MARKETPLACE,EUR,REF-76508539,4.72,0.05,4.65,Settled,0.47,4.67,Completed,1.06,Europe,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A201336,B397481,C569843,MARKETPLACE,EUR,REF-08593721,7.39,0.06,7.26,Settled,0.74,7.33,Completed,0.81,Europe,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A069159,B155916,C112395,MARKETPLACE,EUR,REF-47199803,12.95,0.08,12.77,Settled,1.29,12.87,Completed,0.62,Europe,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A098111,B627833,C283696,MARKETPLACE,EUR,REF-71053914,2.48,0.22,2.25,Settled,0.25,2.26,Completed,8.87,Europe,Physical Commerce,false,false,2026-02-25 17:55:51.437438 UTC
A770133,B181375,C095339,MARKETPLACE,EUR,REF-25916414,24.13,0.25,23.9,Settled,2.41,23.88,Completed,1.04,Europe,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A890613,B332428,C896282,MARKETPLACE,EUR,REF-53110356,13.88,0.44,13.39,Settled,1.39,13.44,Completed,3.17,Europe,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A771144,B719162,C454192,ONLINE,EUR,REF-79630090,15.33,0.21,15.1,Settled,1.53,15.12,Completed,1.37,Europe,Digital Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A222939,B077522,C770045,ONLINE,EUR,REF-60241788,11.86,0.24,11.66,Settled,1.19,11.62,Completed,2.02,Europe,Digital Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A301237,B979234,C326845,ONLINE,EUR,REF-32520421,5.79,0.3,5.54,Settled,0.58,5.49,Completed,5.18,Europe,Digital Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A936917,B108220,C974135,ONLINE,EUR,REF-29649635,8.69,0.47,8.26,Settled,0.87,8.22,Completed,5.41,Europe,Digital Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A551548,B968979,C169373,ONLINE,EUR,REF-90318918,6.64,0.47,6.18,Settled,0.66,6.17,Completed,7.08,Europe,Digital Commerce,false,false,2026-02-25 17:55:51.437438 UTC
A282547,B078677,C343062,RETAIL,EUR,REF-30150899,2.63,0,2.59,Settled,0.26,2.63,Completed,0,Europe,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A098438,B044078,C950467,RETAIL,EUR,REF-32657779,12.87,0,12.84,Settled,1.29,12.87,Completed,0,Europe,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A585432,B780740,C802967,RETAIL,EUR,REF-92833921,1.78,0,1.77,Settled,0.18,1.78,Completed,0,Europe,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A730358,B629741,C460968,RETAIL,EUR,REF-17379467,7.12,0.07,6.92,Settled,0.71,7.05,Completed,0.98,Europe,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A078109,B955204,C939551,RETAIL,EUR,REF-40546201,2,0.11,1.88,Settled,0.2,1.89,Completed,5.5,Europe,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A048766,B965551,C830060,RETAIL,EUR,REF-79950832,7.98,0.14,7.9,Settled,0.8,7.84,Completed,1.75,Europe,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A459234,B391717,C792320,RETAIL,EUR,REF-84618229,2.6,0.17,2.46,Settled,0.26,2.43,Completed,6.54,Europe,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A193426,B314100,C380669,RETAIL,EUR,REF-78007104,4.73,0.26,4.5,Settled,0.47,4.47,Completed,5.5,Europe,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A210613,B851364,C991828,RETAIL,EUR,REF-97124562,2.24,0.34,1.87,Settled,0.22,1.9,Completed,15.18,Europe,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A038335,B628329,C053596,RETAIL,EUR,REF-50032184,6.84,0.43,6.43,Settled,0.68,6.41,Completed,6.29,Europe,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A723080,B039996,C077630,SUBSCRIPTION,EUR,REF-98491162,20.93,0,20.919999999999998,Settled,2.09,20.93,Completed,0,Europe,Digital Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A816830,B082968,C591663,SUBSCRIPTION,EUR,REF-72801537,6.98,0,6.9700000000000006,Settled,0.7,6.98,Completed,0,Europe,Digital Commerce,false,false,2026-02-25 17:55:51.437438 UTC
A235770,B100635,C389890,SUBSCRIPTION,EUR,REF-34874925,3.55,0,3.52,Settled,0.35,3.55,Completed,0,Europe,Digital Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A973229,B388535,C817785,SUBSCRIPTION,EUR,REF-32726894,1.9,0,1.88,Settled,0.19,1.9,Completed,0,Europe,Digital Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A790319,B652754,C543564,SUBSCRIPTION,EUR,REF-08251794,1.92,0.01,1.82,Settled,0.19,1.91,Completed,0.52,Europe,Digital Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A189126,B738644,C145093,SUBSCRIPTION,EUR,REF-15794757,12.25,0.09,12.16,Settled,1.23,12.16,Completed,0.73,Europe,Digital Commerce,false,false,2026-02-25 17:55:51.437438 UTC
A411488,B059798,C966944,SUBSCRIPTION,EUR,REF-33817834,7.01,0.13,6.93,Settled,0.7,6.88,Completed,1.85,Europe,Digital Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A015031,B699012,C309106,SUBSCRIPTION,EUR,REF-97905826,12.01,0.34,11.76,Settled,1.2,11.67,Completed,2.83,Europe,Digital Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A319493,B963143,C188726,SUBSCRIPTION,EUR,REF-36918396,47.66,0.85,46.78,Settled,4.77,46.81,Completed,1.78,Europe,Digital Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A733110,B024034,C750142,WHOLESALE,EUR,REF-63856125,9.8,0,9.75,Settled,0.98,9.8,Completed,0,Europe,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A727781,B539880,C777444,WHOLESALE,EUR,REF-80984871,3.49,0.02,3.49,Settled,0.35,3.47,Completed,0.57,Europe,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A954652,B696048,C411472,WHOLESALE,EUR,REF-88013272,5.92,0.08,5.87,Settled,0.59,5.84,Completed,1.35,Europe,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A794252,B390081,C423325,WHOLESALE,EUR,REF-96962631,7.68,0.11,7.59,Settled,0.77,7.57,Completed,1.43,Europe,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A851703,B476067,C313859,WHOLESALE,EUR,REF-21790533,1.67,0.24,1.35,Settled,0.17,1.43,Completed,14.37,Europe,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A356307,B278178,C513025,WHOLESALE,EUR,REF-38854675,12.97,0.29,12.57,Settled,1.3,12.68,Completed,2.24,Europe,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A516465,B801150,C009143,WHOLESALE,EUR,REF-91515709,21.56,0.35,21.18,Settled,2.16,21.21,Completed,1.62,Europe,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A558357,B233574,C731065,WHOLESALE,EUR,REF-78290592,3.06,0.4,2.64,Settled,0.31,2.66,Completed,13.07,Europe,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A609865,B750828,C017097,WHOLESALE,EUR,REF-89524741,11.97,0.45,11.53,Settled,1.2,11.52,Completed,3.76,Europe,Physical Commerce,false,false,2026-02-25 17:55:51.437438 UTC
A459986,B240101,C784494,WHOLESALE,EUR,REF-32806571,47,1.22,45.79,Settled,4.7,45.78,Completed,2.6,Europe,Physical Commerce,false,false,2026-02-25 17:55:51.437438 UTC
A243860,B545934,C822691,B2B,EUR,REF-88846073,31.25,0.02,31.23,Settled,3.13,31.23,Completed,0.06,Europe,Business Services,false,false,2026-02-25 17:55:51.437438 UTC
A217739,B584189,C681278,B2B,EUR,REF-48391638,17.58,0.03,17.45,Settled,1.76,17.55,Completed,0.17,Europe,Business Services,true,false,2026-02-25 17:55:51.437438 UTC
A702088,B717846,C750065,B2B,EUR,REF-56974651,3.62,0.11,3.51,Settled,0.36,3.51,Completed,3.04,Europe,Business Services,false,false,2026-02-25 17:55:51.437438 UTC
A688626,B107912,C372729,B2B,EUR,REF-79131575,8.46,0.13,8.31,Settled,0.85,8.33,Completed,1.54,Europe,Business Services,true,false,2026-02-25 17:55:51.437438 UTC
A102086,B648869,C227996,B2B,EUR,REF-24685644,10.03,0.35,9.73,Settled,1,9.68,Completed,3.49,Europe,Business Services,true,false,2026-02-25 17:55:51.437438 UTC
A423215,B439209,C012219,B2B,EUR,REF-23647977,13.3,0.49,12.87,Settled,1.33,12.81,Completed,3.68,Europe,Business Services,true,false,2026-02-25 17:55:51.437438 UTC
A493658,B416786,C391411,B2B,EUR,REF-37808429,14.88,0.5,14.33,Settled,1.49,14.38,Completed,3.36,Europe,Business Services,true,false,2026-02-25 17:55:51.437438 UTC
A165852,B267110,C107507,MARKETPLACE,EUR,REF-83267860,9.08,0,9.07,Settled,0.91,9.08,Completed,0,Europe,Physical Commerce,false,false,2026-02-25 17:55:51.437438 UTC
A596683,B988938,C902428,MARKETPLACE,EUR,REF-30224490,5.66,0,5.64,Settled,0.57,5.66,Completed,0,Europe,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A519919,B891401,C822857,MARKETPLACE,EUR,REF-23296524,6.29,0.01,6.2700000000000005,Settled,0.63,6.28,Completed,0.16,Europe,Physical Commerce,false,false,2026-02-25 17:55:51.437438 UTC
A517900,B854889,C870910,MARKETPLACE,EUR,REF-18522017,2.17,0.07,2.17,Settled,0.22,2.1,Completed,3.23,Europe,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A949592,B694645,C930500,MARKETPLACE,EUR,REF-33144538,9.47,0.1,9.38,Settled,0.95,9.37,Completed,1.06,Europe,Physical Commerce,false,false,2026-02-25 17:55:51.437438 UTC
A664124,B292909,C154377,MARKETPLACE,EUR,REF-36194563,13.17,0.1,13.1,Settled,1.32,13.07,Completed,0.76,Europe,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A579440,B213144,C379231,MARKETPLACE,EUR,REF-03859380,2.39,0.11,2.24,Settled,0.24,2.28,Completed,4.6,Europe,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A510527,B684616,C076031,MARKETPLACE,EUR,REF-03646054,2.55,0.18,2.38,Settled,0.26,2.37,Completed,7.06,Europe,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A438091,B956218,C175799,MARKETPLACE,EUR,REF-53372066,6.5,0.19,6.27,Settled,0.65,6.31,Completed,2.92,Europe,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A293948,B800901,C627767,MARKETPLACE,EUR,REF-20774633,7.1,0.31,6.81,Settled,0.71,6.79,Completed,4.37,Europe,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A087806,B294879,C136061,ONLINE,EUR,REF-57816094,3.36,0,3.35,Settled,0.34,3.36,Completed,0,Europe,Digital Commerce,false,false,2026-02-25 17:55:51.437438 UTC
A393221,B482515,C363308,ONLINE,EUR,REF-51941477,3.25,0,3.23,Settled,0.33,3.25,Completed,0,Europe,Digital Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A832261,B949714,C865027,ONLINE,EUR,REF-79101068,33.55,0,33.54,Settled,3.35,33.55,Completed,0,Europe,Digital Commerce,false,false,2026-02-25 17:55:51.437438 UTC
A870126,B521771,C761153,ONLINE,EUR,REF-69111447,14.14,0,14.14,Settled,1.41,14.14,Completed,0,Europe,Digital Commerce,false,false,2026-02-25 17:55:51.437438 UTC
A645513,B380967,C062595,ONLINE,EUR,REF-49611364,5.36,0.03,5.31,Settled,0.54,5.33,Completed,0.56,Europe,Digital Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A592001,B194130,C034850,ONLINE,EUR,REF-32354145,5.27,0.12,5.05,Settled,0.53,5.15,Completed,2.28,Europe,Digital Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A288432,B892304,C880672,ONLINE,EUR,REF-09905258,2.12,0.23,1.87,Settled,0.21,1.89,Completed,10.85,Europe,Digital Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A114088,B272622,C776131,ONLINE,EUR,REF-61665271,10.83,0.23,10.6,Settled,1.08,10.6,Completed,2.12,Europe,Digital Commerce,false,false,2026-02-25 17:55:51.437438 UTC
A300414,B150965,C455558,ONLINE,EUR,REF-41973692,9.11,0.34,8.8,Settled,0.91,8.77,Completed,3.73,Europe,Digital Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A525173,B648720,C778441,ONLINE,EUR,REF-58692647,28.03,0.37,27.66,Settled,2.8,27.66,Completed,1.32,Europe,Digital Commerce,false,false,2026-02-25 17:55:51.437438 UTC
A219390,B316494,C677351,ONLINE,EUR,REF-12223808,18.48,0.63,17.8,Settled,1.85,17.85,Completed,3.41,Europe,Digital Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A241811,B141869,C171875,RETAIL,EUR,REF-74868501,7.49,0.03,7.46,Settled,0.75,7.46,Completed,0.4,Europe,Physical Commerce,false,false,2026-02-25 17:55:51.437438 UTC
A308746,B087999,C050991,RETAIL,EUR,REF-45450320,1.84,0.06,1.81,Settled,0.18,1.78,Completed,3.26,Europe,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A498481,B911562,C979273,RETAIL,EUR,REF-36207709,1.62,0.27,1.37,Settled,0.16,1.35,Completed,16.67,Europe,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A294245,B149992,C037188,RETAIL,EUR,REF-03215581,8.12,0.28,7.84,Settled,0.81,7.84,Completed,3.45,Europe,Physical Commerce,false,false,2026-02-25 17:55:51.437438 UTC
A977254,B778589,C867797,RETAIL,EUR,REF-73631481,33.71,0.33,33.22,Settled,3.37,33.38,Completed,0.98,Europe,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A307494,B966401,C892374,RETAIL,EUR,REF-11999288,11.51,0.35,11.13,Settled,1.15,11.16,Completed,3.04,Europe,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A089877,B721054,C000456,RETAIL,EUR,REF-90128318,32.03,0.78,31.26,Settled,3.2,31.25,Completed,2.44,Europe,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A036108,B258683,C733031,RETAIL,EUR,REF-75935393,21.9,0.79,21.05,Settled,2.19,21.11,Completed,3.61,Europe,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A835692,B578913,C149345,SUBSCRIPTION,EUR,REF-72748468,3.73,0,3.65,Settled,0.37,3.73,Completed,0,Europe,Digital Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A682087,B475722,C017809,SUBSCRIPTION,EUR,REF-58648876,7.21,0,7.15,Settled,0.72,7.21,Completed,0,Europe,Digital Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A966692,B022705,C259579,SUBSCRIPTION,EUR,REF-33133614,9.98,0,9.96,Settled,1,9.98,Completed,0,Europe,Digital Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A647815,B556718,C509059,SUBSCRIPTION,EUR,REF-37664599,17.21,0,17.18,Settled,1.72,17.21,Completed,0,Europe,Digital Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A420870,B467401,C547366,SUBSCRIPTION,EUR,REF-09673388,3.87,0.01,3.8600000000000003,Settled,0.39,3.86,Completed,0.26,Europe,Digital Commerce,false,false,2026-02-25 17:55:51.437438 UTC
A781702,B973257,C306713,SUBSCRIPTION,EUR,REF-57986324,7.71,0.02,7.7,Settled,0.77,7.69,Completed,0.26,Europe,Digital Commerce,false,false,2026-02-25 17:55:51.437438 UTC
A688729,B402818,C066444,SUBSCRIPTION,EUR,REF-44606325,5.47,0.02,5.47,Settled,0.55,5.45,Completed,0.37,Europe,Digital Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A298532,B733878,C850645,SUBSCRIPTION,EUR,REF-18809611,1.16,0.03,1.07,Settled,0.12,1.13,Completed,2.59,Europe,Digital Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A871784,B980702,C202328,SUBSCRIPTION,EUR,REF-99874319,6.96,0.07,6.88,Settled,0.7,6.89,Completed,1.01,Europe,Digital Commerce,false,false,2026-02-25 17:55:51.437438 UTC
A290772,B391932,C564003,SUBSCRIPTION,EUR,REF-99348672,21.57,0.14,21.41,Settled,2.16,21.43,Completed,0.65,Europe,Digital Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A648849,B382648,C564764,SUBSCRIPTION,EUR,REF-93236101,3.79,0.16,3.61,Settled,0.38,3.63,Completed,4.22,Europe,Digital Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A413717,B822028,C664337,SUBSCRIPTION,EUR,REF-93020655,14.84,0.18,14.72,Settled,1.48,14.66,Completed,1.21,Europe,Digital Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A214905,B847889,C714401,SUBSCRIPTION,EUR,REF-92488601,1.5,0.41,1.01,Settled,0.15,1.09,Completed,27.33,Europe,Digital Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A998002,B530360,C045077,SUBSCRIPTION,EUR,REF-42738498,23.18,0.67,22.45,Settled,2.32,22.51,Completed,2.89,Europe,Digital Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A980526,B399986,C011844,WHOLESALE,EUR,REF-73496801,20.49,0.03,20.48,Settled,2.05,20.46,Completed,0.15,Europe,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A288742,B740624,C034432,WHOLESALE,EUR,REF-86145813,6.34,0.04,6.3,Settled,0.63,6.3,Completed,0.63,Europe,Physical Commerce,false,false,2026-02-25 17:55:51.437438 UTC
A615894,B690543,C743542,WHOLESALE,EUR,REF-44849729,21.86,0.12,21.72,Settled,2.19,21.74,Completed,0.55,Europe,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A311736,B676576,C457028,WHOLESALE,EUR,REF-88208059,5.72,0.23,5.56,Settled,0.57,5.49,Completed,4.02,Europe,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A412654,B707883,C120639,WHOLESALE,EUR,REF-38743530,9.1,0.3,8.73,Settled,0.91,8.8,Completed,3.3,Europe,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A955440,B827587,C747291,WHOLESALE,EUR,REF-84700674,18.09,0.38,17.69,Settled,1.81,17.71,Completed,2.1,Europe,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A192298,B883626,C410180,WHOLESALE,EUR,REF-80023166,20.77,0.52,20.24,Settled,2.08,20.25,Completed,2.5,Europe,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A369906,B771873,C371850,WHOLESALE,EUR,REF-28674414,12.42,0.55,11.9,Settled,1.24,11.87,Completed,4.43,Europe,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A258056,B593619,C270762,WHOLESALE,EUR,REF-37991280,26.41,0.58,25.95,Settled,2.64,25.83,Completed,2.2,Europe,Physical Commerce,true,false,2026-02-25 17:55:51.437438 UTC
A519116,B282384,C779197,B2B,EUR,REF-67212105,7.55,0,7.53,Settled,0.76,7.55,Completed,0,Europe,Business Services,true,false,2026-02-25 17:55:51.437438 UTC
A439786,B030370,C508074,B2B,EUR,REF-31319654,2.33,0,2.3,Settled,0.23,2.33,Completed,0,Europe,Business Services,true,false,2026-02-25 17:55:51.437438 UTC
A193092,B137621,C176124,B2B,EUR,REF-21219565,2,0,2,Settled,0.2,2,Completed,0,Europe,Business Services,false,false,2026-02-25 17:55:51.437438 UTC
A247804,B740779,C906468,B2B,EUR,REF-95649634,9.23,0.09,9.12,Settled,0.92,9.14,Completed,0.98,Europe,Business Services,true,false,2026-02-25 17:55:51.437438 UTC
A235231,B867699,C252609,B2B,EUR,REF-45942364,3.24,0.1,3.14,Settled,0.32,3.14,Completed,3.09,Europe,Business Services,false,false,2026-02-25 17:55:51.437438 UTC
A972876,B391962,C066778,B2B,EUR,REF-76028995,1.62,0.11,1.47,Settled,0.16,1.51,Completed,6.79,Europe,Business Services,true,false,2026-02-25 17:55:51.437438 UTC
