ID1,ID2,ID3,String1,String2,String3,Float1,Float2,Float3,Status
A992086,B824294,C723368,B2B,EUR,REF-41766236,20.06,0.4,19.61,Settled
A399584,B553493,C918484,Wholesale,EUR,REF-14577459,17.5,0.1,17.36,Settled
A857815,B164336,C665966,Online,SEK,REF-41570560,9.75,0.34,9.47,Pending
A901734,B030344,C002038,B2B,GBP,REF-60478483,26.31,0.0,26.29,In Review
A811080,B640792,C010533,Online,EUR,REF-47069770,4.88,0.2,4.71,In Review
A630039,B926545,C799739,Online,EUR,REF-76478084,24.37,0.55,23.84,Settled
A207098,B940403,C456733,Marketplace,USD,REF-64799777,10.27,0.22,10.04,Failed
A333395,B360928,C527566,Retail,EUR,REF-27150008,91.07,0.65,90.36,Settled
A358066,B619556,C606981,Online,USD,REF-11413411,2.56,0.0,2.54,Pending
A983415,B607018,C552909,Online,NOK,REF-24297901,3.83,0.02,3.81,Settled
A642431,B490688,C999915,B2B,GBP,REF-82028492,9.3,0.0,9.26,Pending
A058626,B600569,C038454,Marketplace,NOK,REF-79034493,9.14,0.35,8.73,Settled
A160505,B655629,C154334,Marketplace,EUR,REF-44893581,31.66,0.35,31.31,Failed
A869760,B107240,C087121,Online,EUR,REF-51190648,3.9,0.24,3.59,Settled
A486182,B136698,C681951,Online,NOK,REF-27472024,13.72,0.18,13.53,Settled
A528360,B241529,C519009,Retail,PLN,REF-98454932,16.86,0.36,16.48,Settled
A918735,B294485,C436616,Marketplace,USD,REF-54385610,11.69,0.29,11.39,Settled
A584706,B674215,C894072,Wholesale,EUR,REF-11931944,3.08,0.06,3.04,Settled
A414184,B252223,C470515,Wholesale,GBP,REF-54038703,20.51,0.08,20.46,Settled
A832335,B731245,C837842,Online,EUR,REF-06935709,17.78,0.22,17.53,Settled
A335052,B118298,C158342,Marketplace,SEK,REF-13338067,10.75,0.41,10.38,Failed
A927096,B562694,C337884,Marketplace,USD,REF-21693026,7.83,0.0,7.82,Settled
A072148,B708053,C530124,Wholesale,EUR,REF-09700008,7.97,0.06,7.95,Settled
A895461,B776666,C853069,Subscription,EUR,REF-85715518,6.25,0.0,6.22,Reversed
A122249,B634185,C045845,Wholesale,EUR,REF-62687723,11.11,0.0,11.03,Pending
A466501,B768596,C440646,Online,GBP,REF-73538105,6.82,0.17,6.69,Pending
A213952,B872662,C414106,B2B,EUR,REF-61261401,3.37,0.02,3.35,Settled
A712071,B568813,C779220,Subscription,USD,REF-61482605,2.87,0.0,2.8600000000000003,Pending
A465034,B698045,C405519,Marketplace,EUR,REF-56436253,3.64,0.08,3.58,Pending
A752339,B205499,C322292,Subscription,USD,REF-35291278,7.94,0.0,7.920000000000001,Settled
A563455,B811834,C173521,B2B,USD,REF-00035488,6.51,0.0,6.5,In Review
A346324,B216765,C743500,Online,EUR,REF-55585544,7.9,0.0,7.890000000000001,Settled
A732905,B139189,C997651,B2B,EUR,REF-77967929,9.93,0.0,9.9,Pending
A303432,B121279,C768158,B2B,EUR,REF-90635946,4.03,0.21,3.84,Settled
A225145,B065546,C712424,Marketplace,SEK,REF-23784001,21.49,0.13,21.39,Settled
A821515,B826435,C556236,Online,EUR,REF-92388322,5.37,0.23,5.18,Settled
A994961,B370540,C955648,Subscription,EUR,REF-05031259,4.7,0.03,4.680000000000001,Pending
A535818,B168331,C228481,B2B,USD,REF-23228902,9.78,0.11,9.51,Failed
A959050,B130971,C742490,Marketplace,EUR,REF-84711495,1.53,0.02,1.51,Cancelled
A223073,B557526,C271907,Retail,GBP,REF-09507767,3.53,0.04,3.46,Settled
A004990,B767674,C493917,Retail,EUR,REF-65325646,14.58,0.07,14.49,Pending
A880486,B072591,C124953,Retail,NOK,REF-04259976,1.66,0.0,1.64,Settled
A831522,B433348,C612746,Retail,USD,REF-17439860,16.26,0.16,16.15,Settled
A494698,B428125,C425835,Wholesale,USD,REF-38427469,22.28,0.71,21.58,Settled
A855498,B938521,C167907,Wholesale,EUR,REF-80106247,4.95,0.37,4.55,Pending
A872153,B006786,C779536,Retail,EUR,REF-76072741,8.4,0.33,8.0,Pending
A360746,B088088,C152930,Marketplace,EUR,REF-28082706,16.28,0.24,16.12,Cancelled
A164689,B241455,C726850,B2B,PLN,REF-39942271,4.58,0.03,4.52,Pending
A614459,B946148,C486340,Wholesale,NOK,REF-15047757,13.32,0.02,13.29,Pending
A890981,B027327,C969758,Online,EUR,REF-44637712,3.89,0.03,3.8600000000000003,Settled
A578864,B727339,C203057,Online,NOK,REF-81608951,4.54,0.12,4.39,Settled
A404662,B458708,C535461,Marketplace,USD,REF-09010478,3.51,0.0,3.5,In Review
A233639,B803656,C770018,Retail,GBP,REF-20850842,8.75,0.02,8.74,Pending
A292555,B229520,C422809,Marketplace,NOK,REF-29546326,16.8,0.26,16.45,Settled
A766625,B492545,C296954,Retail,NOK,REF-00883875,5.74,0.0,5.65,In Review
A368993,B483602,C319223,Subscription,USD,REF-82176261,2.41,0.03,2.35,Settled
A505899,B364095,C087346,Subscription,USD,REF-32823102,2.8,0.0,2.77,Pending
A602772,B335912,C877590,Wholesale,USD,REF-09381634,9.12,0.33,8.8,Settled
A301896,B724473,C585403,Retail,EUR,REF-50102731,29.08,0.24,28.79,Settled
A300414,B150965,C455558,Online,EUR,REF-41973692,9.11,0.34,8.8,Settled
A720973,B979071,C555448,Marketplace,PLN,REF-14329986,4.88,0.08,4.69,Failed
A643642,B892085,C024072,Subscription,EUR,REF-39581084,12.28,0.18,12.09,Settled
A776661,B026119,C261154,Marketplace,USD,REF-91753822,5.49,0.04,5.47,Settled
A504059,B894484,C081158,Online,EUR,REF-14298924,4.91,0.14,4.79,Settled
A010511,B597138,C128762,Subscription,USD,REF-87605137,3.09,0.0,3.08,Reversed
A655503,B921446,C890890,Marketplace,EUR,REF-03518063,20.52,0.56,19.93,Settled
A013681,B247417,C628548,Online,SEK,REF-44713559,1.0,0.0,0.99,Settled
A337289,B848491,C041813,Marketplace,GBP,REF-08468970,12.59,0.31,12.34,Settled
A739724,B400083,C740352,Marketplace,EUR,REF-69376781,4.59,0.0,4.56,Settled
A259318,B486118,C687838,Subscription,EUR,REF-42751401,4.79,0.0,4.79,Pending
A871079,B574444,C189084,Online,EUR,REF-60993398,25.76,0.2,25.61,Cancelled
A673874,B778009,C324087,Wholesale,EUR,REF-95708990,3.76,0.19,3.48,Settled
A904107,B216893,C745899,Wholesale,EUR,REF-87753272,3.86,0.01,3.84,Pending
A529291,B025846,C317895,Marketplace,EUR,REF-72494284,5.99,0.13,5.82,Settled
A459926,B010467,C655536,Online,USD,REF-34964071,9.26,0.23,8.95,Settled
A142398,B885703,C430721,Marketplace,EUR,REF-71479225,4.67,0.21,4.5,Settled
A899901,B068831,C774519,Online,EUR,REF-54087843,1.89,0.0,1.8599999999999999,Cancelled
A652826,B065720,C522630,Wholesale,SEK,REF-66971219,3.33,0.06,3.28,Reversed
A816028,B025719,C063902,Subscription,PLN,REF-69055435,18.54,0.48,18.01,Settled
A276882,B330336,C639202,Wholesale,EUR,REF-76911795,7.06,0.11,6.96,Pending
A206545,B045014,C966053,Online,USD,REF-73326586,9.54,0.12,9.36,Settled
A364413,B465003,C784480,Online,EUR,REF-52944028,5.4,0.46,4.94,Failed
A475399,B165191,C659553,B2B,GBP,REF-19349765,3.92,0.27,3.62,In Review
A855169,B275364,C109732,Marketplace,PLN,REF-98560277,25.45,0.19,25.32,In Review
A267195,B444106,C258770,Subscription,USD,REF-07275638,5.72,0.03,5.67,Pending
A202301,B483646,C900805,Marketplace,USD,REF-60772916,4.67,0.07,4.61,Settled
A119899,B452369,C877152,Wholesale,PLN,REF-22629175,15.99,0.49,15.51,Settled
A430788,B077126,C045590,Subscription,EUR,REF-63087138,3.73,0.0,3.73,Settled
A104122,B011998,C580742,Online,GBP,REF-45069081,4.13,0.19,3.95,Settled
A085866,B768974,C821959,Online,EUR,REF-02117057,6.71,0.0,6.69,Settled
A357193,B026575,C160536,B2B,EUR,REF-93216155,6.65,0.0,6.61,Settled
A450306,B397988,C957724,Online,USD,REF-75465150,8.19,0.51,7.7,Settled
A412557,B252982,C852585,Wholesale,EUR,REF-33517881,35.45,1.05,34.45,Pending
A921001,B036883,C553576,Online,EUR,REF-35587634,8.7,0.01,8.7,Failed
A917847,B049565,C722183,Retail,EUR,REF-55557574,1.0,0.06,0.92,Settled
A558619,B107692,C050650,Subscription,NOK,REF-77377512,8.64,0.0,8.64,Cancelled
A939928,B205329,C280331,B2B,EUR,REF-98990115,6.86,0.07,6.76,Reversed
A868324,B764295,C120168,Retail,EUR,REF-84746645,6.89,0.0,6.88,Settled
A047879,B035144,C543781,Online,EUR,REF-07568577,8.1,0.0,8.04,Reversed
A542069,B811262,C805846,Wholesale,SEK,REF-02229025,6.5,0.0,6.47,Reversed
A348674,B086574,C399190,Retail,EUR,REF-18189410,6.38,0.18,6.3,Settled
A058589,B176458,C399842,Retail,USD,REF-38475377,10.86,0.17,10.65,Settled
A654260,B660605,C006812,Online,USD,REF-04531939,4.31,0.11,4.24,Settled
A504459,B947402,C153523,Subscription,USD,REF-90494448,3.12,0.04,3.1100000000000003,Settled
A611506,B134673,C477740,Subscription,PLN,REF-65692889,74.73,1.96,72.72,In Review
A232644,B666334,C455346,Retail,EUR,REF-12794559,3.75,0.0,3.64,In Review
A841504,B446093,C235610,Retail,EUR,REF-85936537,7.21,0.04,7.18,Pending
A432617,B791739,C164000,Retail,EUR,REF-74430576,2.01,0.06,1.94,Settled
A237834,B807655,C154417,B2B,EUR,REF-30674732,7.3,0.14,7.13,Settled
A237215,B723851,C685985,Subscription,PLN,REF-32322018,3.15,0.01,3.14,Pending
A276272,B058018,C092644,Online,EUR,REF-69848864,4.67,0.02,4.63,Settled
A113061,B304951,C373793,Retail,PLN,REF-50935796,15.35,0.43,15.06,Pending
A867229,B270295,C223427,Retail,EUR,REF-95663432,9.7,0.47,9.21,Settled
A211724,B720027,C324385,Online,EUR,REF-90362385,10.48,0.22,10.28,In Review
A740999,B625580,C759504,Marketplace,GBP,REF-93597853,1.61,0.0,1.57,Settled
A401336,B512193,C816273,Retail,GBP,REF-63295334,28.91,0.53,28.45,Settled
A120650,B173467,C358744,Subscription,EUR,REF-77193500,2.56,0.0,2.5300000000000002,Settled
A822977,B136387,C826078,Subscription,NOK,REF-43369128,22.59,0.58,21.99,Settled
A809097,B519982,C139063,Marketplace,EUR,REF-75499541,15.06,0.22,14.84,Settled
A769434,B992527,C762106,Wholesale,PLN,REF-69708860,10.56,0.0,10.45,Pending
A366474,B693016,C169572,Wholesale,EUR,REF-50809174,3.36,0.0,3.35,Cancelled
A036707,B168294,C300648,Subscription,EUR,REF-22289153,7.51,0.0,7.51,Reversed
A783977,B948915,C652326,Online,PLN,REF-96420673,4.56,0.07,4.53,Pending
A776878,B275160,C317524,Wholesale,EUR,REF-01228835,6.81,0.05,6.79,In Review
A870234,B974137,C403398,Subscription,USD,REF-11165708,5.45,0.16,5.32,Settled
A030732,B802773,C101057,Marketplace,PLN,REF-61860973,1.3,0.09,1.26,Failed
A848000,B163144,C621990,Marketplace,EUR,REF-38762360,16.32,0.21,16.1,Settled
A075888,B060396,C468947,Retail,GBP,REF-86112413,6.23,0.0,6.220000000000001,Pending
A027780,B876078,C052195,B2B,USD,REF-04890245,4.51,0.0,4.51,Reversed
A761730,B010719,C249309,B2B,EUR,REF-69957572,4.25,0.16,4.15,Pending
A741352,B052351,C728474,Subscription,EUR,REF-23867192,8.86,0.0,8.809999999999999,Settled
A393221,B482515,C363308,Online,EUR,REF-51941477,3.25,0.0,3.23,Settled
A730169,B450216,C962732,B2B,EUR,REF-43522089,1.09,0.13,0.89,Cancelled
A321464,B431497,C910306,Subscription,EUR,REF-14332573,9.21,0.05,9.200000000000001,Cancelled
A118908,B469781,C786533,Retail,GBP,REF-41895034,10.08,0.36,9.73,Failed
A375442,B221708,C900011,Retail,EUR,REF-08492748,5.67,0.13,5.57,Settled
A896896,B084291,C721733,B2B,EUR,REF-85399163,2.66,0.0,2.6500000000000004,Settled
A524156,B392578,C447216,Online,PLN,REF-27987733,7.14,0.36,6.8,Settled
A732101,B315987,C198616,Subscription,USD,REF-10391691,2.06,0.0,2.04,Settled
A606550,B407514,C627536,B2B,NOK,REF-96322944,2.92,0.27,2.63,Settled
A657454,B777526,C405617,Wholesale,USD,REF-61345922,3.65,0.0,3.65,Settled
A670349,B003119,C969037,Marketplace,SEK,REF-46191077,13.07,0.39,12.64,Pending
A107475,B214144,C155692,Wholesale,PLN,REF-48316236,4.98,0.17,4.83,Settled
A096178,B913138,C516549,Online,EUR,REF-40602157,4.65,0.04,4.62,Settled
A121450,B623082,C762083,Wholesale,USD,REF-01292591,31.77,0.76,30.98,Settled
A164435,B509158,C534964,B2B,EUR,REF-67067939,8.82,0.0,8.82,Pending
A689327,B963188,C742192,Retail,USD,REF-47255466,8.72,0.02,8.67,Settled
A434144,B410639,C020575,Online,EUR,REF-12110374,4.95,0.33,4.6,Pending
A365317,B052777,C123198,Wholesale,USD,REF-24686814,4.13,0.0,4.1,Settled
A864120,B950402,C044732,B2B,EUR,REF-37360348,1.16,0.19,0.98,Settled
A477663,B014870,C745222,Retail,PLN,REF-95274208,14.44,0.48,13.86,Reversed
A762687,B783061,C674726,Subscription,EUR,REF-81245050,9.52,0.26,9.28,Settled
A622003,B265578,C571112,B2B,GBP,REF-19867341,5.76,0.13,5.62,Pending
A186685,B775675,C421761,B2B,SEK,REF-21789429,5.96,0.13,5.81,Settled
A369760,B096806,C980725,Subscription,EUR,REF-04971564,11.99,0.42,11.51,Settled
A287435,B301925,C478104,Subscription,EUR,REF-20753448,1.92,0.07,1.85,Settled
A717169,B083924,C989594,Retail,USD,REF-16201391,4.15,0.0,4.12,Settled
A378645,B592793,C140860,Subscription,NOK,REF-52408271,2.68,0.0,2.64,Settled
A565532,B411746,C080743,B2B,PLN,REF-06306878,27.44,0.68,26.68,In Review
A859906,B219892,C817142,Wholesale,EUR,REF-54832167,13.4,0.0,13.35,Settled
A368268,B652121,C836818,Wholesale,NOK,REF-31538727,1.14,0.06,1.03,Settled
A978321,B002954,C644820,Wholesale,EUR,REF-67657895,1.98,0.0,1.94,Settled
A202684,B742459,C160524,Online,EUR,REF-99571276,5.98,0.09,5.95,Pending
A076340,B095621,C400053,Retail,USD,REF-95155737,4.56,0.0,4.55,In Review
A192908,B108780,C549870,Marketplace,GBP,REF-93054280,2.31,0.07,2.18,Settled
A486850,B285403,C803128,Subscription,EUR,REF-56873385,31.52,0.81,30.69,Cancelled
A029739,B571072,C505132,B2B,GBP,REF-57195139,8.54,0.43,8.07,Cancelled
A362482,B848096,C630332,Marketplace,EUR,REF-58688096,9.72,0.13,9.62,Cancelled
A317583,B716894,C273877,Subscription,EUR,REF-83102647,3.82,0.28,3.52,Settled
A321744,B616081,C024581,B2B,NOK,REF-26435378,11.85,0.0,11.78,Pending
A197636,B825553,C722109,Subscription,USD,REF-39991532,4.91,0.18,4.76,Settled
A499071,B464477,C061404,B2B,USD,REF-34073380,5.3,0.13,5.23,Settled
A276691,B740414,C535851,Retail,GBP,REF-89101546,10.84,0.22,10.62,Settled
A718691,B441039,C443644,B2B,EUR,REF-21107516,1.81,0.1,1.72,Settled
A581097,B426492,C622098,Online,EUR,REF-21012019,23.87,0.8,22.99,Pending
A590483,B779273,C597638,Online,USD,REF-36488477,7.7,0.27,7.33,Settled
A768488,B789295,C691128,Wholesale,SEK,REF-40316964,18.53,0.0,18.44,Settled
A424355,B230878,C086098,Online,EUR,REF-70938647,2.81,0.0,2.81,Settled
A166987,B110521,C404479,Online,EUR,REF-12061180,3.18,0.18,2.99,Reversed
A722248,B185768,C316061,Online,GBP,REF-21380591,2.63,0.12,2.53,Cancelled
A943793,B912221,C041452,Marketplace,USD,REF-64128351,8.13,0.0,8.12,Settled
A411488,B059798,C966944,Subscription,EUR,REF-33817834,7.01,0.13,6.93,Settled
A715993,B808331,C257700,B2B,USD,REF-97261316,4.59,0.0,4.57,Settled
A651689,B402356,C071338,Marketplace,SEK,REF-24598867,2.96,0.14,2.8,Settled
A046451,B865704,C175622,Subscription,EUR,REF-63892331,2.41,0.0,2.36,Settled
A167928,B664516,C724075,Online,EUR,REF-22183482,6.4,0.0,6.3,Failed
A683692,B708900,C753345,B2B,USD,REF-68555078,4.58,0.01,4.5600000000000005,Reversed
A339559,B524330,C213652,Retail,USD,REF-47394308,3.84,0.31,3.48,Settled
A262687,B424839,C249631,B2B,EUR,REF-14028483,22.93,0.45,22.4,Settled
A568659,B084809,C490035,Retail,USD,REF-50407122,6.23,0.25,5.98,Settled
A555991,B311615,C365235,Online,USD,REF-44920207,18.37,0.92,17.38,Settled
A917902,B992490,C598567,Wholesale,USD,REF-67277274,4.34,0.09,4.26,Pending
A980035,B416696,C446094,Marketplace,EUR,REF-89687734,8.09,0.4,7.67,Pending
A019264,B371323,C517304,Subscription,EUR,REF-80915558,6.36,0.02,6.340000000000001,Settled
A456894,B996356,C835257,Subscription,EUR,REF-33161989,1.71,0.23,1.53,Settled
A726853,B002822,C655092,Subscription,PLN,REF-70268351,20.85,0.0,20.82,Settled
A341008,B632107,C844484,B2B,USD,REF-55391277,5.97,0.16,5.82,Cancelled
A483923,B605791,C234936,Retail,EUR,REF-49257339,12.08,0.19,11.85,Settled
A693237,B699071,C219916,Retail,USD,REF-21510453,3.64,0.2,3.4,Settled
A744732,B007375,C492338,Marketplace,EUR,REF-53568523,5.83,0.0,5.8,Settled
A944914,B806858,C408350,Subscription,PLN,REF-33573585,3.32,0.0,3.29,Settled
A114839,B901518,C835941,B2B,GBP,REF-97537274,17.88,0.42,17.45,Pending
A447675,B655583,C244442,Online,EUR,REF-44708513,8.53,0.0,8.51,Settled
A591734,B600694,C438225,Marketplace,EUR,REF-07830685,8.92,0.0,8.9,Settled
A892554,B534304,C976027,Retail,EUR,REF-32149318,19.71,0.36,19.37,Cancelled
A421765,B329243,C330440,Online,EUR,REF-98825333,16.78,0.04,16.7,Settled
A051911,B909819,C533143,Subscription,USD,REF-64563932,12.27,0.08,12.23,Settled
A311537,B335630,C464105,Online,EUR,REF-73892073,2.13,0.14,1.97,Settled
A931969,B789134,C000804,Marketplace,USD,REF-67278658,3.81,0.11,3.72,Failed
A032487,B103595,C212734,Retail,USD,REF-47605056,2.98,0.0,2.97,Cancelled
A948111,B125029,C090625,B2B,EUR,REF-93739454,11.9,0.04,11.84,Failed
A525428,B420750,C939344,Marketplace,EUR,REF-31011208,7.62,0.29,7.34,Settled
A206555,B023181,C855992,Retail,EUR,REF-35219135,2.19,0.0,2.17,Settled
A341882,B501702,C251287,Subscription,USD,REF-72589053,5.72,0.08,5.61,Settled
A354164,B579132,C398060,Retail,USD,REF-50968179,2.01,0.0,2.01,In Review
A922006,B151824,C863350,Subscription,EUR,REF-38777195,6.37,0.0,6.34,In Review
A810382,B601785,C905348,Online,EUR,REF-62431934,1.77,0.08,1.76,Failed
A751083,B678348,C564208,B2B,SEK,REF-82598026,10.15,0.0,10.11,Cancelled
A014353,B194340,C663244,Wholesale,EUR,REF-70877211,9.0,0.06,8.92,Settled
A087029,B318646,C988157,Online,EUR,REF-42996217,30.61,0.0,30.61,Pending
A879488,B810862,C533243,Retail,EUR,REF-04005464,13.11,0.21,12.97,Failed
A309985,B068021,C296370,B2B,EUR,REF-80472367,4.74,0.0,4.74,Settled
A194396,B660481,C814959,Retail,GBP,REF-90033299,12.8,0.07,12.67,Pending
A259735,B247434,C868919,B2B,USD,REF-74079996,2.17,0.14,2.03,Settled
A658753,B708189,C730358,Online,EUR,REF-17760797,3.08,0.07,3.01,In Review
A684043,B036129,C804198,Marketplace,EUR,REF-86609640,8.68,0.18,8.46,Settled
A276242,B825387,C581838,Retail,USD,REF-22520545,1.18,0.06,1.16,Pending
A575163,B909756,C595311,Subscription,EUR,REF-87063911,6.46,0.27,6.15,Settled
A823370,B590572,C084971,Wholesale,NOK,REF-69436883,2.94,0.05,2.83,Pending
A358988,B460312,C131118,Retail,USD,REF-50086817,7.21,0.0,7.13,Failed
A132299,B702805,C802479,Marketplace,PLN,REF-19885834,2.81,0.23,2.67,Reversed
A221792,B959813,C951015,Marketplace,EUR,REF-42540169,9.34,0.3,9.01,Cancelled
A981129,B664589,C831337,Marketplace,USD,REF-13355156,6.76,0.16,6.57,Settled
A440484,B614454,C708254,Wholesale,EUR,REF-70726365,20.39,0.28,20.06,Pending
A719598,B512139,C893755,B2B,SEK,REF-94934363,6.69,0.1,6.65,Settled
A250920,B042520,C530211,Online,USD,REF-83315335,3.6,0.0,3.53,In Review
A861630,B124268,C101663,Wholesale,USD,REF-64306766,5.46,0.0,5.4,Pending
A189485,B172407,C272683,Online,EUR,REF-97788052,2.27,0.0,2.25,Settled
A114512,B063021,C972149,Wholesale,USD,REF-94736167,9.2,0.08,9.12,Cancelled
A815693,B531812,C860930,Subscription,USD,REF-99192454,10.66,0.18,10.52,Pending
A613402,B394066,C437502,Subscription,EUR,REF-06310205,47.95,1.37,46.55,Pending
A968359,B008501,C088548,Wholesale,GBP,REF-97417890,4.04,0.15,3.97,Settled
A531740,B537494,C217844,B2B,USD,REF-03545094,5.37,0.0,5.34,Settled
A754998,B612052,C781671,Subscription,USD,REF-39375437,4.2,0.0,4.15,Pending
A523314,B201752,C710765,Subscription,EUR,REF-27938649,7.88,0.0,7.83,Settled
A062436,B873955,C852872,Retail,USD,REF-85185682,9.03,0.18,8.81,Pending
A379394,B313777,C774509,B2B,EUR,REF-03841179,6.37,0.22,6.09,Pending
A938501,B318728,C777655,Online,USD,REF-95877237,15.86,0.0,15.83,Settled
A949370,B919715,C000545,Online,PLN,REF-43854175,4.06,0.32,3.69,Settled
A453611,B839451,C266273,Retail,EUR,REF-08079509,14.64,0.3,14.34,Reversed
A862570,B382712,C325082,Marketplace,PLN,REF-96153142,10.23,0.0,10.18,Pending
A265480,B924472,C630970,Subscription,PLN,REF-05168610,6.59,0.2,6.32,Settled
A306695,B597629,C468362,B2B,EUR,REF-35688320,5.17,0.26,4.97,Settled
A771777,B253926,C145816,Subscription,EUR,REF-26266186,46.35,0.9,45.53,Settled
A067301,B455287,C849080,Retail,GBP,REF-73224576,3.46,0.0,3.46,Settled
A003758,B471918,C367491,B2B,SEK,REF-23872521,8.44,0.05,8.32,Settled
A244455,B038866,C019922,Online,EUR,REF-64643461,3.65,0.03,3.55,Settled
A030398,B313645,C814388,Subscription,SEK,REF-08976865,27.75,0.41,27.44,Settled
A553654,B659447,C751712,Subscription,EUR,REF-03224116,13.52,0.0,13.51,Settled
A758606,B285173,C943143,B2B,EUR,REF-07344486,3.87,0.0,3.8,In Review
A640512,B603405,C931392,Wholesale,PLN,REF-23206773,10.02,0.46,9.62,Pending
A160470,B009136,C395241,Marketplace,EUR,REF-49001460,8.17,0.06,8.12,Settled
A845980,B225984,C941593,Online,GBP,REF-63005252,4.4,0.31,4.12,Settled
A472301,B230615,C784167,B2B,EUR,REF-61265514,12.2,0.78,11.3,Settled
A304816,B644823,C225163,Subscription,EUR,REF-09203684,9.08,0.0,9.07,Settled
A524786,B793202,C685856,Subscription,SEK,REF-36708050,7.9,0.0,7.86,Cancelled
A159950,B400845,C617439,Subscription,EUR,REF-45735166,6.43,0.0,6.4,Settled
A993725,B899394,C271144,Subscription,GBP,REF-39344298,9.39,0.32,9.13,In Review
A461805,B976282,C476704,Marketplace,SEK,REF-67759504,7.99,0.37,7.56,Settled
A329458,B293488,C224176,Wholesale,GBP,REF-49422374,6.97,0.35,6.61,Settled
A691201,B413486,C616171,Wholesale,SEK,REF-33981087,3.98,0.04,3.95,Cancelled
A303846,B035616,C486615,Marketplace,SEK,REF-21875324,25.79,0.76,24.97,Pending
A763334,B358435,C546467,Marketplace,EUR,REF-31213364,2.87,0.0,2.85,Pending
A473709,B750930,C655251,Online,USD,REF-72324702,9.36,0.0,9.309999999999999,Settled
A875512,B807779,C904631,Wholesale,EUR,REF-43070357,5.15,0.09,5.06,Settled
A483930,B702366,C418432,B2B,USD,REF-41884147,27.18,0.0,27.17,Settled
A648237,B460030,C732658,Marketplace,GBP,REF-29709683,3.23,0.17,3.02,Settled
A548362,B283329,C495913,Marketplace,EUR,REF-53197972,3.69,0.0,3.68,Pending
A972927,B502715,C546028,Wholesale,GBP,REF-87839452,3.06,0.0,3.06,Reversed
A878284,B814342,C213297,Wholesale,EUR,REF-19975983,8.62,0.29,8.26,In Review
A452963,B904359,C997358,Subscription,USD,REF-58506496,2.22,0.09,2.18,Settled
A709025,B757817,C550368,Wholesale,EUR,REF-78958465,4.54,0.1,4.39,Settled
A216189,B443945,C938740,Marketplace,EUR,REF-06794412,1.19,0.29,0.83,Cancelled
A861912,B092578,C659079,Online,USD,REF-59973735,8.06,0.28,7.76,Settled
A616190,B746312,C149721,Wholesale,USD,REF-58520685,4.46,0.0,4.41,Settled
A386549,B487073,C640782,Marketplace,PLN,REF-97292050,2.02,0.28,1.73,Settled
A889309,B052014,C635788,Marketplace,GBP,REF-38694083,15.85,0.41,15.38,Settled
A771022,B167331,C805941,Marketplace,PLN,REF-75601678,2.34,0.03,2.32,Settled
A168370,B997081,C935839,Subscription,GBP,REF-08098565,12.58,0.2,12.45,Settled
A961106,B167988,C035084,B2B,SEK,REF-59937657,3.8,0.03,3.77,Failed
A284357,B419736,C845030,Online,EUR,REF-25034752,23.95,0.47,23.41,Pending
A078772,B374543,C602473,Retail,USD,REF-60030614,12.12,0.15,11.92,Settled
